ORDER,Coded Title,Lay Title,Length
2229,B17001D_055E,Income in the past 12 months at or above poverty level:!!Female:!!35 to 44 years,80
2230,B17001D_056E,Income in the past 12 months at or above poverty level:!!Female:!!45 to 54 years,80
2231,B17001D_057E,Income in the past 12 months at or above poverty level:!!Female:!!55 to 64 years,80
2232,B17001D_058E,Income in the past 12 months at or above poverty level:!!Female:!!65 to 74 years,80
2233,B17001D_059E,Income in the past 12 months at or above poverty level:!!Female:!!75 years and over,80
2278,B17001E_045E,Income in the past 12 months at or above poverty level:!!Male:!!75 years and over,80
2283,B17001E_050E,Income in the past 12 months at or above poverty level:!!Female:!!12 to 14 years,80
2285,B17001E_052E,Income in the past 12 months at or above poverty level:!!Female:!!16 and 17 years,80
2286,B17001E_053E,Income in the past 12 months at or above poverty level:!!Female:!!18 to 24 years,80
2287,B17001E_054E,Income in the past 12 months at or above poverty level:!!Female:!!25 to 34 years,80
2288,B17001E_055E,Income in the past 12 months at or above poverty level:!!Female:!!35 to 44 years,80
2289,B17001E_056E,Income in the past 12 months at or above poverty level:!!Female:!!45 to 54 years,80
2290,B17001E_057E,Income in the past 12 months at or above poverty level:!!Female:!!55 to 64 years,80
2291,B17001E_058E,Income in the past 12 months at or above poverty level:!!Female:!!65 to 74 years,80
2292,B17001E_059E,Income in the past 12 months at or above poverty level:!!Female:!!75 years and over,80
2337,B17001F_045E,Income in the past 12 months at or above poverty level:!!Male:!!75 years and over,80
2342,B17001F_050E,Income in the past 12 months at or above poverty level:!!Female:!!12 to 14 years,80
2344,B17001F_052E,Income in the past 12 months at or above poverty level:!!Female:!!16 and 17 years,80
2345,B17001F_053E,Income in the past 12 months at or above poverty level:!!Female:!!18 to 24 years,80
2346,B17001F_054E,Income in the past 12 months at or above poverty level:!!Female:!!25 to 34 years,80
2347,B17001F_055E,Income in the past 12 months at or above poverty level:!!Female:!!35 to 44 years,80
2348,B17001F_056E,Income in the past 12 months at or above poverty level:!!Female:!!45 to 54 years,80
2349,B17001F_057E,Income in the past 12 months at or above poverty level:!!Female:!!55 to 64 years,80
2350,B17001F_058E,Income in the past 12 months at or above poverty level:!!Female:!!65 to 74 years,80
2351,B17001F_059E,Income in the past 12 months at or above poverty level:!!Female:!!75 years and over,80
2396,B17001G_045E,Income in the past 12 months at or above poverty level:!!Male:!!75 years and over,80
2401,B17001G_050E,Income in the past 12 months at or above poverty level:!!Female:!!12 to 14 years,80
2403,B17001G_052E,Income in the past 12 months at or above poverty level:!!Female:!!16 and 17 years,80
2404,B17001G_053E,Income in the past 12 months at or above poverty level:!!Female:!!18 to 24 years,80
2405,B17001G_054E,Income in the past 12 months at or above poverty level:!!Female:!!25 to 34 years,80
2406,B17001G_055E,Income in the past 12 months at or above poverty level:!!Female:!!35 to 44 years,80
2407,B17001G_056E,Income in the past 12 months at or above poverty level:!!Female:!!45 to 54 years,80
2408,B17001G_057E,Income in the past 12 months at or above poverty level:!!Female:!!55 to 64 years,80
2409,B17001G_058E,Income in the past 12 months at or above poverty level:!!Female:!!65 to 74 years,80
2410,B17001G_059E,Income in the past 12 months at or above poverty level:!!Female:!!75 years and over,80
2455,B17001H_045E,Income in the past 12 months at or above poverty level:!!Male:!!75 years and over,80
2460,B17001H_050E,Income in the past 12 months at or above poverty level:!!Female:!!12 to 14 years,80
2462,B17001H_052E,Income in the past 12 months at or above poverty level:!!Female:!!16 and 17 years,80
2463,B17001H_053E,Income in the past 12 months at or above poverty level:!!Female:!!18 to 24 years,80
2464,B17001H_054E,Income in the past 12 months at or above poverty level:!!Female:!!25 to 34 years,80
2465,B17001H_055E,Income in the past 12 months at or above poverty level:!!Female:!!35 to 44 years,80
2466,B17001H_056E,Income in the past 12 months at or above poverty level:!!Female:!!45 to 54 years,80
2467,B17001H_057E,Income in the past 12 months at or above poverty level:!!Female:!!55 to 64 years,80
2468,B17001H_058E,Income in the past 12 months at or above poverty level:!!Female:!!65 to 74 years,80
2469,B17001H_059E,Income in the past 12 months at or above poverty level:!!Female:!!75 years and over,80
2514,B17001I_045E,Income in the past 12 months at or above poverty level:!!Male:!!75 years and over,80
2519,B17001I_050E,Income in the past 12 months at or above poverty level:!!Female:!!12 to 14 years,80
2521,B17001I_052E,Income in the past 12 months at or above poverty level:!!Female:!!16 and 17 years,80
2522,B17001I_053E,Income in the past 12 months at or above poverty level:!!Female:!!18 to 24 years,80
2523,B17001I_054E,Income in the past 12 months at or above poverty level:!!Female:!!25 to 34 years,80
2524,B17001I_055E,Income in the past 12 months at or above poverty level:!!Female:!!35 to 44 years,80
2525,B17001I_056E,Income in the past 12 months at or above poverty level:!!Female:!!45 to 54 years,80
2526,B17001I_057E,Income in the past 12 months at or above poverty level:!!Female:!!55 to 64 years,80
2527,B17001I_058E,Income in the past 12 months at or above poverty level:!!Female:!!65 to 74 years,80
2528,B17001I_059E,Income in the past 12 months at or above poverty level:!!Female:!!75 years and over,80
2533,B17003_005E,Income in the past 12 months below poverty level:!!Male:!!High school graduate (includes equivalency),80
2534,B17003_006E,"Income in the past 12 months below poverty level:!!Male:!!Some college, associate's degree",80
2537,B17003_009E,Income in the past 12 months below poverty level:!!Female:!!Less than high school graduate,80
2538,B17003_010E,Income in the past 12 months below poverty level:!!Female:!!High school graduate (includes equivalency),80
2539,B17003_011E,"Income in the past 12 months below poverty level:!!Female:!!Some college, associate's degree",80
2540,B17003_012E,Income in the past 12 months below poverty level:!!Female:!!Bachelor''s degree or higher,80
2543,B17003_015E,Income in the past 12 months at or above poverty level:!!Male:!!Less than high school graduate,80
2544,B17003_016E,Income in the past 12 months at or above poverty level:!!Male:!!High school graduate (includes equivalency),80
2545,B17003_017E,"Income in the past 12 months at or above poverty level:!!Male:!!Some college, associate's degree",80
2546,B17003_018E,Income in the past 12 months at or above poverty level:!!Male:!!Bachelor''s degree or higher,80
2548,B17003_020E,Income in the past 12 months at or above poverty level:!!Female:!!Less than high school graduate,80
2549,B17003_021E,Income in the past 12 months at or above poverty level:!!Female:!!High school graduate (includes equivalency),80
2551,B17003_023E,Income in the past 12 months at or above poverty level:!!Female:!!Bachelor''s degree or higher,80
2961,B19131_039E,"Other family:!!Male householder, no wife present:!!With own children under 18 years",80
2962,B19131_040E,"Other family:!!Male householder, no wife present:!!With own children under 18 years:!!Less than $10,000",80
2963,B19131_041E,"Other family:!!Male householder, no wife present:!!With own children under 18 years:!!$10,000 to $14,999",80
2964,B19131_042E,"Other family:!!Male householder, no wife present:!!With own children under 18 years:!!$15,000 to $19,999",80
2965,B19131_043E,"Other family:!!Male householder, no wife present:!!With own children under 18 years:!!$20,000 to $24,999",80
2966,B19131_044E,"Other family:!!Male householder, no wife present:!!With own children under 18 years:!!$25,000 to $29,999",80
2967,B19131_045E,"Other family:!!Male householder, no wife present:!!With own children under 18 years:!!$30,000 to $34,999",80
2968,B19131_046E,"Other family:!!Male householder, no wife present:!!With own children under 18 years:!!$35,000 to $39,999",80
2969,B19131_047E,"Other family:!!Male householder, no wife present:!!With own children under 18 years:!!$40,000 to $44,999",80
2970,B19131_048E,"Other family:!!Male householder, no wife present:!!With own children under 18 years:!!$45,000 to $49,999",80
2971,B19131_049E,"Other family:!!Male householder, no wife present:!!With own children under 18 years:!!$50,000 to $59,999",80
2972,B19131_050E,"Other family:!!Male householder, no wife present:!!With own children under 18 years:!!$60,000 to $74,999",80
2973,B19131_051E,"Other family:!!Male householder, no wife present:!!With own children under 18 years:!!$75,000 to $99,999",80
2974,B19131_052E,"Other family:!!Male householder, no wife present:!!With own children under 18 years:!!$100,000 to $124,999",80
2975,B19131_053E,"Other family:!!Male householder, no wife present:!!With own children under 18 years:!!$125,000 to $149,999",80
2976,B19131_054E,"Other family:!!Male householder, no wife present:!!With own children under 18 years:!!$150,000 to $199,999",80
2977,B19131_055E,"Other family:!!Male householder, no wife present:!!With own children under 18 years:!!$200,000 or more",80
2978,B19131_056E,"Other family:!!Male householder, no wife present:!!No own children under 18 years",80
2979,B19131_057E,"Other family:!!Male householder, no wife present:!!No own children under 18 years:!!Less thn $10,000",80
2980,B19131_058E,"Other family:!!Male householder, no wife present:!!No own children under 18 years:!!$10,000 to $14,999",80
2981,B19131_059E,"Other family:!!Male householder, no wife present:!!No own children under 18 years:!!$15,000 to $19,999",80
2982,B19131_060E,"Other family:!!Male householder, no wife present:!!No own children under 18 years:!!$20,000 to $24,999",80
2983,B19131_061E,"Other family:!!Male householder, no wife present:!!No own children under 18 years:!!$25,000 to $29,999",80
2984,B19131_062E,"Other family:!!Male householder, no wife present:!!No own children under 18 years:!!$30,000 to $34,999",80
2985,B19131_063E,"Other family:!!Male householder, no wife present:!!No own children under 18 years:!!$35,000 to $39,999",80
